id,quarter,month,date,total_storage,volumes_digitised,images_digitised,digitised_size,volumes_uploaded,images_uploaded,image_storage_size,not_volumes,not_images,not_storage_size,volume_master,images_master,master_on_viewer,storage_master,estimated_storage_on_viwer,volumes_goobi,images_goobi,upload_goobi,storaged_used
1554,fourth,nov,2055-11-12,64,301607.0,3796706.0,76373.09,764.0,3943352.0,2026.99,946.0,39989.0,15.15,22434.0,10504530.0,22227.0,5782.0,5670.79,0.08,8.69,109.77,84.86
1555,fourth,nov,2055-11-19,64,301913.0,3810300.0,79016.1,758.0,3944170.0,2028.75,945.0,39999.0,15.13,22446.0,10505676.0,22236.0,5785.16,5662.33,0.05,8.71,134.14,84.92
1556,fourth,nov,2055-11-26,64,302099.0,3809223.0,77742.29,756.0,3946658.0,2032.97,944.0,40037.0,15.09,22467.0,10509337.0,22262.0,5793.51,5674.69,0.06,8.74,123.14,84.97
1557,fourth,dec,2055-12-03,64,302055.0,3809029.0,77752.95,757.0,3946564.0,2032.98,944.0,40043.0,15.09,22467.0,10509677.0,22264.0,5793.72,5675.14,0.06,8.74,123.08,84.97
1558,fourth,dec,2055-12-10,64,301142.0,3821942.0,77448.42,752.0,3952446.0,2034.48,946.0,40049.0,15.1,22475.0,10515392.0,22283.0,5793.68,5704.42,0.02,8.75,118.68,85.03
1559,fourth,dec,2055-12-17,64,300872.0,3825814.0,77388.11,753.0,3953787.0,2030.36,946.0,40068.0,15.1,22477.0,10521455.0,22291.0,5794.33,5728.48,0.02,8.74,111.84,85.25
1560,fourth,dec,2055-12-24,64,300878.0,3825368.0,77360.61,753.0,3953911.0,2030.37,946.0,40068.0,15.1,22478.0,10522093.0,22291.0,5794.74,5733.31,0.02,8.74,111.84,85.25
1561,fourth,dec,2055-12-31,64,301506.0,3832620.0,78265.22,738.0,3952703.0,2038.44,945.0,40062.0,15.17,22525.0,10537563.0,22268.0,5801.84,5729.2,0.0,8.73,122.79,85.17
1562,first,jan,2056-01-07,64,301690.0,3835981.0,78812.22,746.0,3954128.0,2039.8,953.0,40090.0,15.18,22541.0,10545088.0,22281.0,5801.01,5463.56,0.0,8.73,120.22,85.01
1563,first,jan,2056-01-14,64,302045.0,3846596.0,79060.9,786.0,3955268.0,2039.82,950.0,40040.0,15.26,22546.0,10552670.0,22295.0,5805.19,5497.33,0.0,8.74,123.03,85.15
1564,first,jan,2056-01-21,64,302014.0,3847782.0,76509.98,799.0,3956028.0,2041.86,952.0,40069.0,15.24,22553.0,10558344.0,22298.0,5805.36,5568.9,0.0,8.75,117.2,85.1
1565,first,jan,2056-01-28,64,302368.0,3851268.0,76285.24,808.0,3958266.0,2043.04,953.0,40088.0,15.29,22550.0,10552511.0,22301.0,5809.09,5576.59,0.04,8.76,99.2,85.17
1566,first,feb,2056-02-04,64,303006.0,3847895.0,81578.41,775.0,3966320.0,2047.33,955.0,40157.0,15.24,22564.0,10562184.0,22326.0,5813.06,5542.34,0.05,8.77,98.23,85.12
1567,first,feb,2056-02-11,64,303394.0,3848230.0,81733.03,673.0,3970718.0,2048.88,951.0,40170.0,15.24,22575.0,10581362.0,22337.0,5813.58,5554.98,0.05,8.78,94.82,84.93
1568,first,feb,2056-02-18,64,303189.0,3846468.0,81054.32,674.0,3967212.0,2048.82,954.0,40180.0,15.23,22576.0,10563087.0,22308.0,5801.63,5561.82,0.05,8.78,94.82,84.92
1569,first,feb,2056-02-25,64,301564.0,3842642.0,77808.29,776.0,3963852.0,2047.23,952.0,40141.0,15.4,22563.0,10554416.0,22291.0,5797.38,5498.54,0.04,8.78,97.97,84.92
1570,first,mar,2056-03-03,64,301105.0,3843739.0,78385.31,781.0,3965816.0,2046.8,954.0,40184.0,15.44,22581.0,10570324.0,22307.0,5803.34,5551.37,0.08,8.79,94.31,85.13
1571,first,mar,2056-03-10,64,302433.0,3851489.0,77371.38,776.0,3969560.0,2048.9,955.0,40230.0,15.47,22593.0,10579327.0,22319.0,5798.96,5385.58,0.05,8.79,89.55,85.16
1572,first,mar,2056-03-17,64,303182.0,3854010.0,77217.12,766.0,3975089.0,2049.94,958.0,40218.0,15.49,22606.0,10588180.0,22334.0,5804.62,5424.69,0.06,8.81,88.63,85.38
1573,first,mar,2056-03-24,64,303086.0,3851202.0,76259.95,770.0,3979281.0,2049.88,962.0,40240.0,15.55,22624.0,10595908.0,22364.0,5809.73,5441.11,0.05,8.82,99.91,85.39
1574,first,mar,2056-03-31,64,303555.0,3858731.0,77528.17,796.0,3988744.0,2048.36,965.0,40277.0,15.56,22644.0,10603952.0,22414.0,5816.45,5425.0,0.05,8.83,100.88,85.38
1575,second,apr,2056-04-07,64,303726.0,3859182.0,75505.24,831.0,3993373.0,2049.94,967.0,40273.0,15.6,22675.0,10616552.0,22428.0,5820.1,5420.23,0.05,8.83,100.4,85.43
1576,second,apr,2056-04-14,64,304031.0,3860837.0,75604.13,775.0,3989885.0,2049.85,969.0,40260.0,15.57,22688.0,10616466.0,22440.0,5828.38,5398.68,0.06,8.87,93.02,85.53
1577,second,apr,2056-04-21,64,304247.0,3865657.0,76917.31,736.0,3990267.0,2047.12,967.0,40363.0,15.58,22695.0,10636930.0,22454.0,5834.98,5401.27,0.07,8.88,91.18,85.62
1578,second,apr,2056-04-28,64,303856.0,3868628.0,76545.72,732.0,3994641.0,2044.91,968.0,40387.0,15.59,22717.0,10639911.0,22482.0,5840.99,5184.33,0.07,8.89,92.19,85.71
1579,second,may,2056-05-05,64,304173.0,3860706.0,76104.92,792.0,3998127.0,2046.76,971.0,40422.0,15.64,22734.0,10648971.0,22500.0,5840.38,5161.15,0.08,8.91,90.57,85.79
1580,second,may,2056-05-12,64,303076.0,3862754.0,76383.54,796.0,4000837.0,2046.55,973.0,40437.0,15.64,22727.0,10651280.0,22509.0,5843.64,5137.87,0.09,8.93,90.76,85.76
1581,second,may,2056-05-19,64,302938.0,3872353.0,75388.02,734.0,3997897.0,2044.37,976.0,40448.0,15.67,22735.0,10647027.0,22531.0,5850.33,5159.15,0.09,8.91,101.22,85.95
1582,second,may,2056-05-26,64,301356.0,3874706.0,68873.93,618.0,4043159.0,2052.35,992.0,40535.0,15.53,22810.0,10865845.0,22729.0,5871.3,5094.15,0.07,8.96,92.02,86.7
1583,second,jun,2056-06-02,64,301483.0,3884492.0,69808.53,619.0,4047550.0,2054.85,991.0,40561.0,15.54,22825.0,10874677.0,22753.0,5882.39,5067.54,0.07,8.96,74.25,86.77
1584,second,jun,2056-06-09,64,303035.0,3888808.0,67884.33,431.0,4079703.0,2060.86,978.0,41171.0,15.46,22969.0,10931451.0,22840.0,5883.25,6494.97,0.07,9.08,74.11,86.97
1585,second,jun,2056-06-16,64,302944.0,3889352.0,68048.28,384.0,4074952.0,2060.52,979.0,41001.0,15.51,22936.0,10904958.0,22839.0,5877.04,6493.8,0.09,9.08,76.81,86.75
1586,second,jun,2056-06-23,64,302869.0,3893211.0,69422.6,362.0,4075257.0,2060.74,978.0,41023.0,15.53,22958.0,10914787.0,22850.0,5892.58,6676.71,0.09,9.09,76.56,86.91
1587,second,jun,2056-06-30,64,302292.0,3894162.0,68439.8,340.0,4078592.0,2062.1,981.0,41037.0,15.58,22975.0,10916259.0,22859.0,5896.14,6645.03,0.11,9.1,86.17,86.98
1588,third,jul,2056-07-07,64,302300.0,3894309.0,68311.15,338.0,4078923.0,2062.15,981.0,41035.0,15.58,22975.0,10917028.0,22861.0,5896.7,6650.27,0.11,9.1,85.85,87.0
1589,third,jul,2056-07-14,64,302537.0,3900390.0,68344.26,334.0,4076977.0,2061.86,986.0,41070.0,15.58,22987.0,10914340.0,22892.0,5901.65,6642.19,0.11,9.11,89.64,87.03
1590,third,jul,2056-07-21,64,302532.0,3900387.0,68363.35,334.0,4076987.0,2061.84,987.0,41072.0,15.59,22987.0,10915437.0,22893.0,5901.59,6642.15,0.11,9.11,89.58,87.03
1591,third,jul,2056-07-28,64,302975.0,3915617.0,68624.33,359.0,4083407.0,2063.47,988.0,41096.0,15.57,23003.0,10919432.0,22918.0,5903.43,6632.78,0.11,9.1,92.95,86.85
1592,third,aug,2056-08-04,64,303435.0,3918811.0,68693.36,359.0,4086530.0,2065.37,989.0,41094.0,15.58,23024.0,10928557.0,22995.0,5895.44,6601.62,0.11,9.1,91.33,86.99
1593,third,aug,2056-08-11,64,303705.0,3924549.0,69267.3,403.0,4087334.0,2069.2,991.0,41106.0,15.58,23047.0,10936095.0,23008.0,5902.08,6614.68,0.11,9.1,112.01,87.14
1594,third,aug,2056-08-18,64,304443.0,3925219.0,69575.13,381.0,4101012.0,2071.23,993.0,41117.0,15.66,23049.0,10941847.0,23022.0,5906.26,6518.96,0.11,9.09,114.01,87.01
1595,third,aug,2056-08-25,64,304735.0,3921904.0,68223.49,497.0,4108144.0,2079.4,990.0,41073.0,15.67,23065.0,10947393.0,23036.0,5911.68,6565.21,0.13,9.08,113.44,87.07
1596,third,sep,2056-09-01,64,304345.0,3920629.0,68627.86,504.0,4109753.0,2080.46,991.0,41089.0,15.7,23076.0,10955874.0,23036.0,5913.24,6427.82,0.14,9.08,133.74,87.13
1597,third,sep,2056-09-08,64,303045.0,3922119.0,69026.78,562.0,4111840.0,2078.69,996.0,41046.0,15.72,23067.0,10958039.0,23048.0,5920.01,6231.69,0.16,9.08,132.03,87.2
1598,third,sep,2056-09-15,64,303600.0,3923213.0,68165.72,547.0,4114631.0,2079.88,997.0,41060.0,15.68,23099.0,10957249.0,23049.0,5925.84,6248.51,0.17,9.12,132.5,87.15
1599,third,sep,2056-09-22,64,304290.0,3921645.0,68173.99,586.0,4117293.0,2082.64,998.0,41083.0,15.69,23125.0,10966719.0,23062.0,5932.39,6166.32,0.17,9.13,119.67,87.26
1600,third,sep,2056-09-29,64,304159.0,3923232.0,65274.31,563.0,4121460.0,2083.65,998.0,41119.0,15.72,23136.0,10969131.0,23075.0,5936.59,6180.03,0.17,9.13,103.07,87.26
1601,fourth,oct,2056-10-06,64,306513.0,3928164.0,69795.22,472.0,4131855.0,2097.1,1005.0,41098.0,15.72,23193.0,11010961.0,23078.0,5944.56,6126.77,0.17,9.12,109.55,87.57
1602,fourth,oct,2056-10-13,64,304695.0,3928024.0,70041.76,453.0,4134188.0,2099.51,1006.0,41107.0,15.74,23193.0,11021185.0,23109.0,5947.64,6170.64,0.19,9.12,109.2,87.73
1603,fourth,oct,2056-10-20,64,304491.0,3934398.0,60716.32,427.0,4128543.0,2096.01,1005.0,41108.0,15.71,23177.0,11026445.0,23092.0,5941.16,6158.58,0.23,9.12,109.34,87.73
1604,fourth,oct,2056-10-27,64,318874.0,3870935.0,61474.8,205.0,4152023.0,2117.15,995.0,40802.0,15.98,23297.0,10980093.0,23140.0,6001.52,6939.69,0.11,9.16,58.18,88.27
1605,fourth,nov,2056-11-03,64,320292.0,3870674.0,61828.42,189.0,4155906.0,2118.24,998.0,40791.0,15.98,23310.0,10998797.0,23147.0,6008.55,6940.42,0.1,9.15,56.04,88.32
1606,fourth,nov,2056-11-10,64,322141.0,3874123.0,58371.22,86.0,4162016.0,2119.0,993.0,40766.0,15.96,23361.0,11014364.0,23153.0,6007.57,6929.87,0.1,9.17,68.28,88.24
1607,fourth,nov,2056-11-17,64,322257.0,3879122.0,62609.96,95.0,4159632.0,2118.73,998.0,40867.0,15.98,23372.0,11017425.0,23165.0,6011.09,6939.02,0.09,9.17,64.51,88.34
1608,fourth,nov,2056-11-24,64,320658.0,3882731.0,63084.22,101.0,4164470.0,2118.5,996.0,40815.0,16.0,23380.0,11026241.0,23191.0,6014.73,6928.57,0.08,9.14,58.09,88.37
1609,fourth,dec,2056-12-01,64,320527.0,3888789.0,62696.84,92.0,4166322.0,2118.01,995.0,40810.0,15.98,23409.0,11041531.0,23188.0,6023.48,6959.41,0.07,9.15,68.06,88.46
1610,fourth,dec,2056-12-08,64,320730.0,3890799.0,63846.23,71.0,4169423.0,2119.68,997.0,40811.0,16.01,23418.0,11033442.0,23207.0,6022.55,6732.13,0.06,9.14,67.42,88.52
1611,fourth,dec,2056-12-15,64,321133.0,3897352.0,65309.62,44.0,4175828.0,2120.02,999.0,40821.0,15.96,23442.0,11044078.0,23215.0,6026.64,6847.14,0.07,9.14,63.25,88.44
1612,fourth,dec,2056-12-22,64,321134.0,3897500.0,65264.77,46.0,4175851.0,2120.05,999.0,40821.0,15.96,23444.0,11044092.0,23214.0,6026.78,6847.98,0.07,9.14,63.25,88.43
1613,fourth,dec,2056-12-29,64,323409.0,3904652.0,64997.36,36.0,4176547.0,2119.57,1034.0,40831.0,15.97,23468.0,11044805.0,23190.0,6027.64,6828.6,0.07,9.14,63.77,88.46
1614,first,jan,2057-01-05,64,323819.0,3910821.0,64065.2,31.0,4175355.0,2120.02,1034.0,40839.0,15.98,23484.0,11049049.0,23206.0,6031.49,6850.72,0.06,9.15,48.89,88.4
1615,first,jan,2057-01-12,64,323074.0,3914969.0,63631.6,43.0,4174681.0,2121.32,1037.0,40851.0,15.98,23486.0,11056815.0,23214.0,6032.77,6766.99,0.07,9.16,47.84,88.46
1616,first,jan,2057-01-19,64,323377.0,3919672.0,64250.11,65.0,4178118.0,2122.53,1037.0,40877.0,15.96,23517.0,11064903.0,23226.0,6035.17,6795.53,0.07,9.18,47.6,88.38
1617,first,jan,2057-01-26,64,323570.0,3921292.0,64263.72,73.0,4181281.0,2126.31,1039.0,40866.0,15.96,23546.0,11072419.0,23242.0,6040.99,6634.24,0.07,9.18,42.87,88.44
1618,first,feb,2057-02-02,64,323570.0,3923890.0,64971.37,103.0,4173593.0,2128.15,1041.0,40855.0,15.97,23566.0,11085195.0,23260.0,6044.83,6635.24,0.06,9.2,41.36,88.56
1619,first,feb,2057-02-09,64,323293.0,3925111.0,66044.93,195.0,4175434.0,2129.29,1042.0,40869.0,15.98,23582.0,11100479.0,23272.0,6049.55,6709.69,0.04,9.21,35.29,88.8
1620,first,feb,2057-02-16,64,324164.0,3930353.0,68970.63,176.0,4179698.0,2131.27,1042.0,40879.0,16.02,23589.0,11104491.0,23291.0,6061.72,6708.23,0.04,9.22,30.35,88.86
1621,first,feb,2057-02-23,64,323448.0,3934492.0,69453.49,114.0,4182658.0,2132.63,1038.0,40876.0,16.01,23609.0,11110349.0,23305.0,6068.52,6724.14,0.09,9.23,36.32,89.03
1622,first,mar,2057-03-02,64,323764.0,3942903.0,68144.01,122.0,4192541.0,2134.32,1038.0,40889.0,16.05,23613.0,11117842.0,23321.0,6076.6,6656.38,0.09,9.23,27.38,89.07
1623,first,mar,2057-03-09,64,323920.0,3944217.0,67572.6,116.0,4200469.0,2139.04,1041.0,40897.0,16.05,23635.0,11126164.0,23340.0,6086.42,6626.86,0.1,9.23,36.71,88.89
1624,first,mar,2057-03-16,64,324697.0,3951104.0,70045.98,167.0,4209045.0,2140.55,1041.0,40953.0,16.04,23653.0,11118534.0,23353.0,6095.27,6588.08,0.1,9.24,37.51,88.94
1625,first,mar,2057-03-23,64,324746.0,3942479.0,70402.85,187.0,4212707.0,2141.33,1042.0,40972.0,16.08,23691.0,11123058.0,23367.0,6099.0,6593.51,0.09,9.25,21.63,88.86
1626,first,mar,2057-03-30,64,325093.0,3949310.0,71194.29,238.0,4213948.0,2143.05,1046.0,40920.0,16.05,23715.0,11131317.0,23383.0,6103.27,6521.87,0.09,9.25,16.57,88.84
1627,second,apr,2057-04-06,64,325112.0,3949560.0,71194.27,238.0,4214280.0,2143.52,1046.0,40917.0,16.06,23715.0,11131579.0,23384.0,6103.53,6540.16,0.09,9.25,16.5,88.84
1628,second,apr,2057-04-13,64,325252.0,3958159.0,71029.01,262.0,4211339.0,2144.92,1047.0,41011.0,16.07,23735.0,11142343.0,23378.0,6110.66,6552.67,0.08,9.26,20.63,88.78
1629,second,apr,2057-04-20,64,325473.0,3954515.0,68104.61,256.0,4215355.0,2146.22,1052.0,41030.0,16.07,23747.0,11152944.0,23394.0,6114.27,6692.11,0.08,9.26,20.81,88.82
1630,second,apr,2057-04-27,64,325417.0,3940230.0,68021.07,174.0,4207222.0,2154.46,1046.0,41014.0,16.01,23722.0,11152969.0,23357.0,6104.45,6690.72,0.08,9.26,27.47,88.62
1631,second,may,2057-05-04,64,326107.0,3951256.0,68070.02,146.0,4210303.0,2156.09,1048.0,41026.0,16.02,23751.0,11159873.0,23374.0,6108.22,6781.74,0.08,9.29,30.68,88.6
1632,second,may,2057-05-11,64,327472.0,3960053.0,68096.66,216.0,4225642.0,2159.34,1050.0,41025.0,16.03,23763.0,11168212.0,23410.0,6118.19,6843.06,0.08,9.29,41.25,88.63
1633,second,may,2057-05-18,64,327489.0,3962729.0,68710.63,284.0,4225997.0,2161.31,1050.0,41018.0,16.06,23782.0,11173459.0,23453.0,6122.85,6848.26,0.08,9.31,41.53,88.72
1634,second,may,2057-05-25,64,328140.0,3965183.0,68119.93,283.0,4227057.0,2161.43,1051.0,41001.0,16.07,23792.0,11191117.0,23482.0,6127.33,6977.28,0.08,9.3,36.17,88.74
1635,second,jun,2057-06-01,64,328421.0,3977053.0,66643.37,301.0,4225596.0,2155.79,1057.0,41232.0,16.35,24229.0,11188649.0,23523.0,6183.37,6774.76,0.08,9.37,66.56,88.89
1636,second,jun,2057-06-08,64,329073.0,3980540.0,66464.47,299.0,4228297.0,2157.42,1057.0,41243.0,16.37,24245.0,11190896.0,23539.0,6188.31,6841.88,0.06,9.38,67.64,88.89
1637,second,jun,2057-06-15,64,328979.0,3980680.0,66429.63,299.0,4228735.0,2157.61,1057.0,41243.0,16.37,24245.0,11191049.0,23539.0,6188.36,6842.06,0.06,9.38,67.46,88.89
1638,second,jun,2057-06-22,64,329431.0,3984981.0,63701.08,317.0,4231357.0,2159.26,1052.0,41252.0,16.34,24246.0,11168596.0,23554.0,6195.17,6755.21,0.06,9.38,57.48,89.24
1639,second,jun,2057-06-29,64,328193.0,3985946.0,63706.22,313.0,4226816.0,2160.14,1060.0,41399.0,16.34,24325.0,11168081.0,23544.0,6209.96,6764.71,0.07,9.38,65.52,89.65
1640,third,jul,2057-07-06,64,327499.0,3991854.0,59762.28,383.0,4227851.0,2162.1,1060.0,41415.0,16.35,24336.0,11174109.0,23571.0,6204.41,6743.84,0.08,9.34,49.12,89.65
1641,third,jul,2057-07-13,64,327408.0,4022779.0,63598.66,235.0,4233799.0,2159.53,1062.0,41488.0,16.34,24380.0,11195775.0,23554.0,6203.12,6485.31,0.08,9.35,46.26,90.22
1642,third,jul,2057-07-20,64,327789.0,4024202.0,63433.98,224.0,4238681.0,2160.05,1061.0,41517.0,16.3,24396.0,11205567.0,23572.0,6207.53,6400.69,0.09,9.35,49.41,90.34
1643,third,jul,2057-07-27,64,328308.0,4017455.0,61028.52,166.0,4241440.0,2160.68,1062.0,41526.0,16.32,24407.0,11210423.0,23585.0,6213.0,6393.73,0.09,9.36,51.36,90.4
1644,third,aug,2057-08-03,64,328381.0,4019683.0,60532.03,187.0,4238566.0,2164.69,1064.0,41538.0,16.28,24405.0,11222434.0,23636.0,6218.95,6350.13,0.09,9.36,59.57,90.58
1645,third,aug,2057-08-10,64,333507.0,4035187.0,61086.5,572.0,4217096.0,2171.46,1060.0,41899.0,16.39,24533.0,11174339.0,23762.0,6280.14,6231.32,0.18,9.35,52.78,90.09
1646,third,aug,2057-08-17,64,331883.0,4035522.0,60865.81,671.0,4223084.0,2170.48,1059.0,41663.0,16.37,24563.0,11200581.0,23825.0,6284.77,5950.78,0.16,9.36,52.56,90.16
1647,third,aug,2057-08-24,64,331544.0,4037918.0,63339.97,709.0,4224532.0,2172.39,1054.0,41721.0,16.38,24573.0,11208248.0,23830.0,6286.68,5925.61,0.16,9.37,63.94,90.15
1648,third,aug,2057-08-31,64,331543.0,4038444.0,63338.53,709.0,4225032.0,2172.65,1054.0,41718.0,16.38,24575.0,11208276.0,23829.0,6286.76,5924.82,0.16,9.37,63.92,90.15
1649,third,sep,2057-09-07,64,331914.0,4047718.0,59077.4,749.0,4236758.0,2173.27,1054.0,41743.0,16.38,24588.0,11215980.0,23842.0,6284.94,5827.84,0.15,9.37,64.29,90.21
1650,third,sep,2057-09-14,64,332234.0,4047231.0,58069.73,720.0,4239515.0,2175.59,1055.0,41832.0,16.38,24597.0,11221283.0,23880.0,6290.51,5805.02,0.16,9.36,76.57,90.27
1651,third,sep,2057-09-21,64,332385.0,4047897.0,57439.14,728.0,4242892.0,2176.35,1057.0,41865.0,16.37,24612.0,11227340.0,23891.0,6293.96,5801.37,0.16,9.36,84.87,90.08
1652,third,sep,2057-09-28,64,332448.0,4052708.0,53159.31,742.0,4254724.0,2176.87,1053.0,41868.0,16.39,24636.0,11231194.0,23918.0,6298.42,5849.94,0.14,9.36,79.22,90.3
1653,fourth,oct,2057-10-05,64,332919.0,4054572.0,54726.85,722.0,4250684.0,2174.86,1058.0,41884.0,16.39,24632.0,11238272.0,23863.0,6276.94,5835.62,0.14,9.35,71.85,89.86
1654,fourth,oct,2057-10-12,64,335348.0,4061483.0,53740.55,742.0,4247770.0,2176.99,1059.0,41890.0,16.39,24621.0,11241653.0,23883.0,6279.35,5922.92,0.12,9.36,72.26,89.87
1655,fourth,oct,2057-10-19,64,335328.0,4059917.0,53462.8,747.0,4239730.0,2177.95,1066.0,41926.0,16.4,24638.0,11248176.0,23914.0,6276.44,5974.61,0.12,9.36,71.43,89.92
1656,fourth,oct,2057-10-26,64,336557.0,4065889.0,52753.43,759.0,4244733.0,2179.68,1066.0,41964.0,16.44,24651.0,11254183.0,23899.0,6281.14,5980.72,0.12,9.39,64.57,90.03
1657,fourth,nov,2057-11-02,64,336492.0,4070088.0,54067.7,738.0,4253539.0,2180.57,1065.0,41986.0,16.46,24666.0,11253200.0,23906.0,6285.25,6058.65,0.12,9.41,68.7,90.07
1658,fourth,nov,2057-11-09,64,336515.0,4072430.0,53754.8,738.0,4256965.0,2181.53,1069.0,42014.0,16.43,24673.0,11270136.0,23919.0,6290.78,6079.32,0.11,9.4,61.61,90.13
1659,fourth,nov,2057-11-16,64,336512.0,4067417.0,55159.65,796.0,4258941.0,2183.02,1078.0,42023.0,16.47,24676.0,11276172.0,23956.0,6299.76,6096.39,0.11,9.44,57.68,90.04
1660,fourth,nov,2057-11-23,64,336997.0,4070247.0,56625.11,799.0,4267923.0,2183.24,1080.0,42048.0,16.51,24687.0,11281868.0,23967.0,6302.56,6101.81,0.1,9.45,59.27,89.85
1661,fourth,nov,2057-11-30,64,337025.0,4070337.0,56626.7,794.0,4267950.0,2183.25,1080.0,42048.0,16.51,24688.0,11282298.0,23968.0,6302.67,6100.11,0.1,9.45,59.21,89.85
1662,fourth,dec,2057-12-07,64,336760.0,4068388.0,52553.96,808.0,4273853.0,2184.24,1084.0,42063.0,16.48,24700.0,11300210.0,23979.0,6306.88,6096.9,0.13,9.45,55.42,89.97
1663,fourth,dec,2057-12-14,64,336750.0,4068274.0,52662.81,808.0,4273795.0,2184.38,1083.0,42062.0,16.48,24702.0,11300493.0,23979.0,6306.97,6096.64,0.13,9.45,55.39,89.97
1664,fourth,dec,2057-12-21,64,336808.0,4071849.0,50458.05,822.0,4281897.0,2187.19,1086.0,42098.0,16.48,24709.0,11304488.0,23989.0,6310.34,6095.27,0.08,9.46,42.68,89.93
1665,fourth,dec,2057-12-28,64,336818.0,4072446.0,50469.67,824.0,4282526.0,2187.3,1087.0,42098.0,16.48,24710.0,11305759.0,23989.0,6310.53,6099.3,0.08,9.46,42.74,89.93
1666,first,jan,2058-01-04,64,337039.0,4066911.0,51870.68,819.0,4282093.0,2185.95,1083.0,42073.0,16.5,24723.0,11305151.0,23963.0,6311.53,6129.5,0.1,9.46,44.04,90.0
1667,first,jan,2058-01-11,64,337246.0,4067130.0,51775.34,747.0,4282672.0,2188.85,1083.0,42073.0,16.51,24735.0,11312984.0,23979.0,6311.42,6164.21,0.11,9.47,12.45,89.94
1668,first,jan,2058-01-18,64,337208.0,4067283.0,51892.01,747.0,4282802.0,2188.96,1083.0,42072.0,16.51,24736.0,11312974.0,23980.0,6311.36,6162.52,0.11,9.47,12.5,89.94
1669,first,jan,2058-01-25,64,337481.0,4067013.0,50992.97,745.0,4285695.0,2190.9,1082.0,42000.0,16.54,24769.0,11336556.0,23995.0,6323.81,6187.07,0.11,9.49,14.8,90.01
1670,first,feb,2058-02-01,64,337494.0,4061799.0,52606.24,741.0,4289230.0,2192.42,1081.0,41994.0,16.56,24757.0,11343289.0,24008.0,6328.28,6139.16,0.12,9.53,7.99,90.08
1671,first,feb,2058-02-08,64,338428.0,4060786.0,50970.29,758.0,4293085.0,2197.34,1082.0,41909.0,16.6,24764.0,11352478.0,24041.0,6330.16,6025.77,0.1,9.53,9.33,90.15
1672,first,feb,2058-02-15,64,338439.0,4060676.0,50964.44,763.0,4293093.0,2197.48,1082.0,41909.0,16.6,24766.0,11352718.0,24042.0,6330.93,6031.41,0.1,9.53,8.82,90.15
1673,first,feb,2058-02-22,64,338920.0,4064355.0,50928.99,717.0,4288774.0,2192.53,1088.0,41934.0,16.6,24783.0,11357956.0,24080.0,6336.42,5985.91,0.09,9.53,11.13,90.18
1674,first,mar,2058-03-01,64,339063.0,4073300.0,50990.42,709.0,4292590.0,2195.4,1085.0,41924.0,16.61,24798.0,11365716.0,24103.0,6341.47,5966.32,0.09,9.53,17.35,90.21
1675,first,mar,2058-03-08,64,339691.0,4078276.0,52836.89,699.0,4296228.0,2195.16,1086.0,41949.0,16.64,24811.0,11375137.0,24123.0,6344.69,5973.06,0.05,9.54,14.98,90.27
1676,first,mar,2058-03-15,64,339846.0,4082080.0,53862.57,637.0,4294801.0,2196.9,1086.0,41952.0,16.65,24827.0,11377419.0,24139.0,6351.94,6024.95,0.05,9.55,14.88,90.29
1677,first,mar,2058-03-22,64,340430.0,4091859.0,54177.24,626.0,4295353.0,2197.62,1090.0,41977.0,16.66,24839.0,11387082.0,24135.0,6355.49,6017.2,0.05,9.56,7.57,90.35
1678,first,mar,2058-03-29,64,339552.0,4092312.0,54539.03,556.0,4298619.0,2194.01,1094.0,41988.0,16.67,24855.0,11397540.0,24143.0,6361.87,6035.65,0.05,9.57,8.01,90.38
1679,second,apr,2058-04-05,64,339632.0,4096679.0,51520.73,561.0,4301518.0,2201.58,1092.0,42013.0,16.68,24872.0,11402394.0,24164.0,6368.24,6030.18,0.05,9.57,24.77,90.38
1680,second,apr,2058-04-12,64,339334.0,4088149.0,49144.82,551.0,4302651.0,2203.36,1092.0,42003.0,16.7,24894.0,11412710.0,24185.0,6375.87,6040.03,0.06,9.59,27.53,90.41
1681,second,apr,2058-04-19,64,339356.0,4088449.0,49219.49,550.0,4302682.0,2203.57,1092.0,42004.0,16.7,24894.0,11412418.0,24186.0,6376.27,6035.15,0.06,9.59,27.39,90.41
1682,second,apr,2058-04-26,64,339691.0,4092904.0,49541.35,562.0,4305753.0,2205.46,1094.0,42042.0,16.71,24912.0,11408841.0,24211.0,6385.83,6024.75,0.05,9.62,19.8,90.51
1683,second,may,2058-05-03,64,339104.0,4090531.0,46242.87,563.0,4310321.0,2202.91,1095.0,42070.0,16.67,24928.0,11418452.0,24211.0,6391.65,5903.12,0.05,9.62,15.63,90.48
1684,second,may,2058-05-10,64,339312.0,4107647.0,49356.71,476.0,4310642.0,2204.51,1096.0,42099.0,16.64,24943.0,11436659.0,24227.0,6400.2,5889.17,0.05,9.63,0.0,90.43
1685,second,may,2058-05-17,64,339429.0,4112965.0,42566.02,524.0,4318826.0,2207.62,1100.0,42129.0,16.68,24970.0,11445939.0,24256.0,6402.51,5915.7,0.05,9.64,0.0,90.63
1686,second,may,2058-05-24,64,339651.0,4115403.0,40117.89,508.0,4322644.0,2210.83,1101.0,42036.0,16.71,24985.0,11435015.0,24274.0,6407.79,5951.13,0.05,9.65,0.0,90.72
