id,quarter,month,date,total_storage,volumes_digitised,images_digitised,digitised_size,volumes_uploaded,images_uploaded,image_storage_size,not_volumes,not_images,not_storage_size,volume_master,images_master,master_on_viewer,storage_master,estimated_storage_on_viwer,volumes_goobi,images_goobi,upload_goobi,storaged_used
2244,first,feb,2069-02-01,64,76621,3757423,1756.85,5931,3970760,18421,5877,34587,17.2,18675,9982774,20216,62349,1854.83,35.86,9.26,494,125.41
2245,first,feb,2069-02-08,64,76541,3759538,1757.39,5931,3975755,1842.59,5880,34596,17.21,18683,9984176,20225,6237.95,1855.54,35.89,9.28,496,125.55
2246,first,feb,2069-02-15,64,76508,3761854,1758.54,5950,3977319,1842.5,5881,34620,17.2,18691,9985902,20238,6241.42,1855.96,35.94,9.29,498,125.56
2247,first,feb,2069-02-22,64,76551,3762187,1760.11,5960,3979789,1843.82,5887,34623,17.2,18695,9991839,20246,6244.78,1856.79,35.96,9.29,49.1,125.61
2248,first,mar,2069-03-01,64,76533,3762212,1760.35,5951,3986696,1844.11,5890,34634,17.19,18703,10000124,20259,6247.98,18584,35.96,9.29,49.12,125.68
2249,first,mar,2069-03-08,64,77127,3766848,1761.85,5960,3990552,1845.41,5891,34644,17.18,18709,10007796,20262,6248.38,1859.38,35.99,9.3,49.18,125.75
2250,first,mar,2069-03-15,64,77008,3768187,1760.89,5973,3990936,1846.73,5891,34655,17.19,18722,10010731,20276,6252.48,1860.4,35.99,9.3,49.2,125.87
2251,first,mar,2069-03-22,64,76688,3772893,1762.3,5984,3992922,1846.45,5893,34661,17.18,18728,10016701,20289,6256.43,1861.56,365,9.3,49.2,125.91
2252,first,mar,2069-03-29,64,76524,3775036,1763.36,5985,3996493,1847.25,5896,34667,17.2,18739,10022082,20303,6257.97,1862.7,369,9.31,49.24,125.93
2253,second,apr,2069-04-05,64,76338,3774966,1763.71,5984,3999051,1848.95,5897,34669,17.21,18750,10024019,20309,6258.76,1863.92,369,9.32,49.26,125.9
2254,second,apr,2069-04-12,64,76053,3775240,1764.24,6000,4001273,1849.43,5899,34679,17.22,18760,10029451,20322,6260.37,1864.85,369,9.32,49.28,125.93
2255,second,apr,2069-04-19,64,76331,3774963,1765.52,5996,4003503,1850.77,5902,34688,17.23,18764,10030021,20333,6263.96,1865.8,36.1,9.35,49.3,126
2256,second,apr,2069-04-26,64,75956,3773548,1765.76,5986,4004848,1852.15,5902,34685,17.25,18779,10035078,20345,6266.2,1866.8,36.13,9.35,49.34,125.97
2257,second,may,2069-05-03,64,75993,3773861,1766.14,5983,4006616,1852.82,5908,34699,17.27,18781,10042923,20354,62684,1868.41,36.14,9.35,49.35,125.99
2258,second,may,2069-05-10,64,76092,3778449,1766.6,5978,4008580,1853.81,5908,34717,17.31,18786,10045619,20361,6269.59,1869.45,36.18,9.37,49.38,1261
2259,second,may,2069-05-17,64,76189,3780362,1767.93,5967,4009553,1854.89,5910,34717,17.3,18799,10051480,20371,6271.11,1870.39,36.17,9.37,49.4,126.1
2260,second,may,2069-05-24,64,76587,3783974,1768.3,5969,4010847,1855.36,5915,34727,17.31,18813,10065306,20384,6273.72,1871.31,36.18,9.38,49.44,126.12
2261,second,may,2069-05-31,64,76694,3788052,1770.22,5982,4014515,1856.2,5918,34716,17.32,18822,10075358,20393,62762,1872.3,36.22,9.39,49.48,126.21
2262,second,jun,2069-06-07,64,77067,3789720,1771.46,6000,4014165,1857.24,5920,34728,17.35,18834,10077447,20401,6278.15,1872.94,36.23,9.4,49.51,126.21
2263,second,jun,2069-06-14,64,76928,3792343,1772.75,5996,4015235,18584,5920,34748,17.36,18841,10075618,20404,6282.25,1873.76,36.26,9.4,49.54,126.31
2264,second,jun,2069-06-21,64,76937,3794737,1773.71,5991,4015643,1859.17,5921,34750,17.36,18851,10076075,20417,6284.82,1874.41,36.27,9.39,49.55,126.39
2265,second,jun,2069-06-28,64,77017,3795803,1774.37,5991,4017457,18607,5924,34773,17.38,18861,10078214,20426,6285.47,1875.36,36.3,9.4,49.6,126.5
2266,third,jul,2069-07-05,64,77226,3795033,1776.45,5986,4016634,1862.29,5930,34786,17.39,18869,10079470,20439,62894,1876.54,36.32,9.4,49.6,126.53
2267,third,jul,2069-07-12,64,77596,3798599,1776.75,5989,4018677,1863.63,5930,34810,17.4,18875,10088799,20447,6292.77,1877.62,36.31,9.41,49.63,126.58
2268,third,jul,2069-07-19,64,77556,3797937,1778.21,5976,4022887,1864,5931,34807,17.41,18883,10090528,20457,6295.21,1878.24,36.32,9.41,49.63,126.6
2269,third,jul,2069-07-26,64,77886,3800656,1780.26,5968,4025610,1865.59,5935,34826,17.4,18889,10097762,20469,6297.29,1879.22,36.35,9.41,49.65,126.68
2270,third,aug,2069-08-02,64,78285,3802462,1780.7,5962,4026478,18671,5936,34837,17.41,18894,10099795,20478,62997,1879.65,36.39,9.39,49.68,126.71
2271,third,aug,2069-08-09,64,78407,3802780,1781.58,5981,4030735,1867.69,5939,34847,17.39,18902,10105209,20480,6302.64,1880.17,36.43,9.42,49.7,126.76
2272,third,aug,2069-08-16,64,78317,3809890,17836,5978,4033664,1868.33,5941,34847,17.4,18909,10112441,20500,6304.56,1880.96,36.43,9.41,49.74,126.78
2273,third,aug,2069-08-23,64,78190,3809173,17854,5984,4033739,1868.61,5942,34852,17.42,18910,10118196,20506,6304.9,18824,36.43,9.4,49.76,126.91
2274,third,aug,2069-08-30,64,78279,3811431,1785.5,5983,4032995,1868.32,5942,34870,17.41,18925,10121970,20512,63086,1882.88,36.44,9.4,49.8,126.99
2275,third,sep,2069-09-06,64,78268,3814420,1786.3,5991,4036964,1867.99,5942,34907,17.44,18934,10128014,20519,6311,1883.83,36.49,9.42,49.81,1272
2276,third,sep,2069-09-13,64,78467,3815515,1786.36,6006,4038243,1868.27,5947,34905,17.44,18951,10128654,20529,6313.49,1884.8,36.53,9.41,49.84,1277
2277,third,sep,2069-09-20,64,78730,3817330,17888,5995,4039504,1869.33,5950,34920,17.45,18961,10132372,20536,6315.71,1885.5,36.52,9.4,49.85,127.13
2278,third,sep,2069-09-27,64,78812,3820094,1788.81,6015,4040591,1870.28,5950,34923,17.45,18974,10138315,20542,6319.5,1886.53,36.55,9.41,49.87,127.1
2279,fourth,oct,2069-10-04,64,78984,3819431,1789.94,6011,4042827,1869.33,5951,34940,17.45,18977,10148752,20552,6324.68,1888.24,36.57,9.42,49.87,127.19
2280,fourth,oct,2069-10-11,64,78533,3822352,1790.5,6034,4044546,1870.61,5955,34955,17.45,18984,10154548,20562,63253,1888.84,36.57,9.42,49.9,127.24
2281,fourth,oct,2069-10-18,64,78310,3822116,1793,6049,4046827,1870.79,5956,34961,17.47,18997,10163102,20570,63278,18901,36.6,9.43,49.93,127.35
2282,fourth,oct,2069-10-25,64,78420,3824830,1794.34,6078,4049793,1871.34,5957,34968,17.49,19004,10167100,20578,6328.26,1891.26,36.62,9.43,49.92,127.38
2283,fourth,nov,2069-11-01,64,78415,3828842,1795.34,6053,4053949,1872.76,5962,34977,17.48,19005,10170703,20588,6331.34,1892.68,36.63,9.43,49.94,127.41
2284,fourth,nov,2069-11-08,64,78597,3831387,17965,6068,4055162,1873.59,5963,34993,17.5,19011,10172006,20602,6333.4,1893.31,36.62,9.43,49.95,127.5
2285,fourth,nov,2069-11-15,64,78838,3833133,1796.16,6068,4054913,1873.9,5963,34993,17.5,19022,10179358,20610,6336.76,1893.9,36.62,9.42,49.99,127.46
2286,fourth,nov,2069-11-22,64,78934,3836805,1795.36,6089,4055854,1873.69,5967,35013,17.5,19043,10177315,20623,6341.27,18953,36.65,9.44,503,127.5
2287,fourth,nov,2069-11-29,64,79025,3836964,1793.84,6095,4057999,1874.16,5971,35009,17.49,19058,10179332,20630,63447,1896.2,36.7,9.45,505,127.57
2288,fourth,dec,2069-12-06,64,78988,3838855,17947,6092,4061722,1875.31,5976,35025,17.49,19069,10185563,20629,6347.82,1896.45,36.72,9.45,506,127.61
2289,fourth,dec,2069-12-13,64,79105,3842183,1795.16,6081,4062316,1875.74,5978,35040,17.51,19079,10193765,20634,6350.51,1897.36,36.75,9.44,506,127.66
2290,fourth,dec,2069-12-20,64,78834,3843218,1797.67,6094,4064301,1876.23,5979,35045,17.52,19090,10201874,20642,6352.58,1898.82,36.75,9.43,509,127.71
2291,fourth,dec,2069-12-27,64,79025,3842973,1797.54,6106,4066342,1877.55,5978,35043,17.55,19097,10198602,20654,63572,1899.26,36.75,9.43,50.12,127.86
2292,first,jan,2070-01-03,64,79214,3843218,1797.73,6090,4068438,1879.29,5979,35060,17.54,19111,10201359,20669,6359.82,1899.93,36.77,9.44,50.14,127.94
2293,first,jan,2070-01-10,64,79134,3846131,1798.9,6080,4070482,1880.6,5980,35091,17.53,19120,10203910,20680,6361.7,1901.23,36.77,9.43,50.16,127.96
2294,first,jan,2070-01-17,64,79213,3851077,1799.29,6102,4071799,1882.3,5987,35103,17.55,19128,10211063,20685,6363.14,19025,36.77,9.45,50.18,1282
2295,first,jan,2070-01-24,64,79438,3850733,1799.95,6119,4073166,18834,5988,35104,17.55,19138,10214156,20695,6365.16,1902.88,36.77,9.47,50.2,1284
2296,first,jan,2070-01-31,64,79831,3855728,1800.66,6109,4074337,1883.53,5989,35097,17.56,19154,10216950,20708,6369.14,1904.27,36.75,9.49,50.23,128.13
2297,first,feb,2070-02-07,64,79735,3855348,1801.13,6123,4076400,1883.35,5995,35121,17.57,19152,10220765,20714,6368.78,1904.91,36.76,9.51,50.23,128.21
2298,first,feb,2070-02-14,64,79579,3858498,1802.51,6123,4077186,1882.76,5995,35132,17.58,19168,10225351,20733,63702,1906.17,36.77,9.52,50.26,128.22
2299,first,feb,2070-02-21,64,79669,3858959,18046,6116,4078353,1882.87,6000,35143,17.58,19179,10231696,20747,6371.3,1906.81,36.79,9.52,50.29,128.25
2300,first,feb,2070-02-28,64,79759,3860631,1804.49,6111,4079896,18834,6005,35181,17.56,19192,10239398,20761,6376.9,1908.22,36.82,9.53,50.31,128.3
2301,first,mar,2070-03-07,64,79532,3864488,1806.29,6123,4082558,1884.26,6006,35208,17.56,19198,10239063,20772,6378.85,19091,36.81,9.53,50.35,128.4
2302,first,mar,2070-03-14,64,79463,3864588,1808.15,6113,4085521,1885.51,6009,35240,17.59,19197,10241537,20785,6381.12,19106,36.83,9.51,50.37,128.44
2303,first,mar,2070-03-21,64,79586,3863664,1809.74,6131,4086673,1887.44,6011,35233,17.6,19206,10246755,20792,6384.68,1911.15,36.86,9.51,50.41,128.49
2304,first,mar,2070-03-28,64,79907,3865594,1810.43,6120,4090409,1886.8,6015,35256,17.57,19212,10253066,20803,6387.33,1911.99,36.91,9.52,50.41,128.53
2305,second,apr,2070-04-04,64,80310,3865595,1811.38,6130,4092794,1888,6017,35264,17.59,19222,10256614,20811,6389.33,1912.64,36.93,9.53,50.44,128.6
2306,second,apr,2070-04-11,64,80010,3868672,1811.85,6144,4095425,1890.42,6018,35290,17.59,19235,10261266,20819,6391.47,1913.99,36.96,9.52,50.45,128.7
2307,second,apr,2070-04-18,64,79662,3870872,1812.22,6134,4097512,18901,6017,35311,17.59,19245,10265029,20825,6393.96,1914.23,36.99,9.53,50.48,128.69
2308,second,apr,2070-04-25,64,79554,3872725,1812.57,6153,4101344,1890.86,6023,35306,17.58,19247,10272711,20842,64008,1914.54,36.99,9.53,50.5,128.7
2309,second,may,2070-05-02,64,79476,3876172,1814.32,6134,4101191,18918,6026,35320,17.56,19249,10275174,20855,6405.68,1915.54,373,9.53,50.52,128.75
2310,second,may,2070-05-09,64,79099,3879661,1814.3,6133,4105532,1890.69,6029,35303,17.57,19258,10279920,20871,6409.65,1915.74,374,9.53,50.52,128.76
2311,second,may,2070-05-16,64,78881,3879706,1814.8,6138,4106550,1890.87,6033,35307,17.59,19261,10286481,20878,6412.28,1916.84,375,9.54,50.55,128.78
2312,second,may,2070-05-23,64,78972,3882430,1815.88,6154,4108318,1890.19,6032,35323,17.61,19269,10291531,20889,6413.7,1917.19,373,9.54,50.57,128.82
2313,second,may,2070-05-30,64,78807,3885232,18187,6162,4108315,1889.78,6036,35342,17.6,19274,10298735,20889,6414.39,1917.9,375,9.55,50.59,128.83
2314,second,jun,2070-06-06,64,78892,3887012,1818.44,6144,4109845,1890.36,6038,35344,17.61,19276,10302544,20905,6419.25,1918.79,377,9.57,50.6,128.94
2315,second,jun,2070-06-13,64,78727,3884918,1819.72,6134,4113509,1890.42,6039,35346,17.63,19291,10310153,20919,6421.69,1919.99,378,9.57,50.63,128.98
2316,second,jun,2070-06-20,64,78744,3888894,1820.47,6133,4114748,1892.23,6043,35326,17.63,19300,10314834,20925,6423.3,1920.63,378,9.57,50.67,1291
2317,second,jun,2070-06-27,64,78826,3890383,1820.81,6136,4115388,1892.79,6045,35326,17.62,19308,10315898,20932,64244,1921.57,376,9.59,50.68,1297
2318,third,jul,2070-07-04,64,78462,3891570,18237,6151,4119019,1894.25,6047,35336,17.64,19307,10317001,20947,6427.28,1921.94,378,9.59,50.69,129.14
2319,third,jul,2070-07-11,64,78463,3889695,1823.37,6177,4121265,1894.52,6051,35334,17.65,19320,10320095,20952,6428.93,1922.59,37.1,9.58,50.71,129.22
2320,third,jul,2070-07-18,64,78025,3892496,1823.71,6167,4123400,1894.49,6052,35356,17.65,19330,10322317,20967,6432.38,1922.98,37.11,9.57,50.72,129.23
2321,third,jul,2070-07-25,64,78217,3895497,1824.5,6162,4126799,1895.59,6054,35366,17.66,19343,10330924,20972,6437.86,19234,37.1,9.59,50.77,129.29
2322,third,aug,2070-08-01,64,78167,3894259,1824.53,6176,4129387,1896.45,6059,35366,17.65,19360,10337454,20982,6439.78,1924.63,37.1,9.61,50.81,129.31
2323,third,aug,2070-08-08,64,77998,3896321,18252,6184,4133482,1897.77,6059,35364,17.67,19372,10341924,20996,6441.28,1925.49,37.12,9.62,50.83,129.3
2324,third,aug,2070-08-15,64,77824,3896180,1825.36,6199,4135068,1898.39,6063,35374,17.69,19386,10340834,21016,6443.75,1926.57,37.13,9.63,50.87,129.37
2325,third,aug,2070-08-22,64,77682,3896694,1825.95,6201,4138116,1898.21,6064,35391,17.71,19397,10344662,21023,6448.15,1927.53,37.15,9.64,50.89,129.43
2326,third,aug,2070-08-29,64,77517,3898098,1827.43,6205,4141120,1899.24,6074,35396,17.71,19406,10348336,21035,6449.85,1928.72,37.19,9.65,50.91,129.45
2327,third,sep,2070-09-05,64,77410,3899032,1827.61,6210,4142776,1898.82,6076,35419,17.72,19411,10354278,21051,6451.94,1929.35,37.23,9.67,50.95,129.46
2328,third,sep,2070-09-12,64,77495,3899302,1828.67,6185,4145191,1899.51,6078,35419,17.72,19416,10357962,21057,6453.99,1930.84,37.26,9.67,50.96,129.51
2329,third,sep,2070-09-19,64,77839,3901226,1829.44,6192,4144153,1900.1,6078,35424,17.73,19425,10362832,21061,6455.74,1931.53,37.27,9.67,50.98,129.58
2330,third,sep,2070-09-26,64,77804,3900878,1829.19,6189,4145001,1899.97,6085,35457,17.74,19434,10368654,21070,6457.54,1931.5,37.29,9.67,511,129.62
2331,fourth,oct,2070-10-03,64,77625,3905420,18317,6196,4146353,1901.14,6082,35449,17.75,19445,10375807,21079,6461.17,1931.98,37.3,9.68,513,129.61
2332,fourth,oct,2070-10-10,64,77771,3906750,1831.75,6221,4148022,1902.32,6085,35472,17.75,19453,10375113,21087,6462.74,1933.23,37.34,9.7,514,129.64
2333,fourth,oct,2070-10-17,64,77694,3904264,1834.24,6217,4152380,1903.33,6089,35449,17.77,19464,10383791,21102,6464.62,1933.94,37.34,9.71,514,129.73
2334,fourth,oct,2070-10-24,64,77857,3906640,1834.19,6216,4155377,1903.31,6091,35435,17.79,19477,10384509,21111,6467.79,1934.38,37.33,9.71,516,129.72
2335,fourth,oct,2070-10-31,64,78145,3910297,18354,6235,4158445,1903.98,6089,35432,17.78,19489,10390714,21117,6473.53,1934.99,37.33,9.7,518,129.8
2336,fourth,nov,2070-11-07,64,78217,3910438,1835,6217,4161528,1904.95,6088,35426,17.79,19496,10399096,21128,6478.69,1935.17,37.36,9.71,51.11,129.83
2337,fourth,nov,2070-11-14,64,78078,3911379,1835.4,6214,4164260,1905.9,6090,35421,17.78,19502,10401058,21133,6477.43,1935.66,37.42,9.7,51.13,129.9
2338,fourth,nov,2070-11-21,64,78246,3913006,1836.3,6226,4167008,1907.29,6094,35418,17.79,19517,10412342,21145,6479.17,19363,37.4,9.7,51.15,129.97
2339,fourth,nov,2070-11-28,64,78515,3912875,1836.81,6244,4169219,1908.33,6094,35405,17.8,19527,10420515,21152,6481.68,19373,37.42,9.7,51.18,130
2340,fourth,dec,2070-12-05,64,78703,3914075,1837.19,6238,4171270,1909.65,6094,35394,17.8,19535,10426370,21159,64853,1938.19,37.42,9.73,51.21,1301
2341,fourth,dec,2070-12-12,64,78764,3915970,1839.4,6236,4174460,1908.87,6096,35392,17.82,19542,10426147,21170,6489.6,1938.92,37.46,9.72,51.24,1309
2342,fourth,dec,2070-12-19,64,79012,3922159,1840.19,6250,4174260,1909.89,6098,35403,17.79,19552,10429174,21179,6491.22,1939.97,37.5,9.72,51.26,130.14
2343,fourth,dec,2070-12-26,64,79334,3921349,1841.75,6249,4175978,1909.6,6100,35428,17.8,19555,10431031,21188,6491.22,1940.73,37.51,9.73,51.26,130.16
2344,first,jan,2071-01-02,64,79402,3923618,1842.64,6249,4178006,1909.98,6102,35432,17.79,19573,10436099,21197,64924,1941.15,37.5,9.73,51.28,130.26
2345,first,jan,2071-01-09,64,79360,3923738,1843.11,6239,4180671,1910.66,6106,35436,17.8,19577,10441641,21197,6494.35,19422,37.55,9.73,51.3,130.34
2346,first,jan,2071-01-16,64,79213,3926298,1845.64,6229,4182558,1911.45,6106,35453,17.81,19586,10439930,21209,6498.1,1942.85,37.56,9.73,51.3,130.45
2347,first,jan,2071-01-23,64,79362,3929056,1845.71,6231,4185208,1912.89,6109,35453,17.83,19593,10437762,21215,6501.62,1943.8,37.56,9.72,51.33,130.52
2348,first,jan,2071-01-30,64,79451,3928555,1845.12,6223,4187760,1913.39,6112,35456,17.83,19603,10441626,21223,6503.15,1944.26,37.56,9.72,51.37,130.64
2349,first,feb,2071-02-06,64,79616,3931946,18461,6234,4188560,1914.14,6110,35475,17.84,19598,10440240,21233,6506.86,1945.72,37.58,9.73,51.41,130.71
2350,first,feb,2071-02-13,64,79769,3932250,1846.99,6225,4192464,19145,6112,35474,17.86,19603,10440270,21251,6509.47,1946.6,37.61,9.74,51.43,130.8
2351,first,feb,2071-02-20,64,80023,3933448,18476,6219,4192373,1914.43,6111,35478,17.88,19614,10442715,21266,6512.53,1947.22,37.62,9.73,51.44,130.84
2352,first,feb,2071-02-27,64,80113,3931099,1848.99,6221,4194470,1915.75,6113,35498,17.86,19614,10442227,21279,6514.98,1948.16,37.61,9.73,51.44,130.87
2353,first,mar,2071-03-06,64,79732,3935435,18492,6198,4197717,1917.39,6114,35507,17.86,19631,10454194,21292,6515.79,1948.51,37.61,9.75,51.47,130.88
2354,first,mar,2071-03-13,64,79996,3940438,1850.25,6192,4201380,1918.31,6119,35504,17.85,19640,10461433,21306,6518.63,1949.57,37.62,9.76,51.48,130.89
2355,first,mar,2071-03-20,64,79976,3940792,1851.26,6197,4202065,1918.71,6123,35516,17.86,19652,10466620,21317,6523.49,1949.98,37.64,9.76,51.51,130.93
2356,first,mar,2071-03-27,64,79964,3942909,1852.31,6187,4201264,1919.43,6129,35514,17.89,19663,10468448,21327,6526.21,1950.62,37.66,9.77,51.56,130.97
2357,second,apr,2071-04-03,64,79664,3942286,1854.32,6206,4203078,1920.74,6131,35518,17.89,19669,10473090,21331,6528.11,1951.37,37.68,9.77,51.57,1313
2358,second,apr,2071-04-10,64,80136,3941054,1855.25,6206,4206877,1921.56,6135,35528,17.89,19679,10481228,21340,65327,1951.98,37.69,9.76,51.59,1319
2359,second,apr,2071-04-17,64,79927,3942670,1855.23,6210,4207258,1921.67,6137,35542,17.92,19692,10481313,21355,6535.54,1953.61,37.7,9.75,51.6,131.12
2360,second,apr,2071-04-24,64,79989,3944811,1855.47,6194,4208364,1922.97,6141,35569,17.96,19696,10484976,21368,6538.41,19557,37.68,9.75,51.62,131.19
2361,second,may,2071-05-01,64,80236,3945846,1855.13,6207,4210659,1924.78,6141,35565,17.98,19714,10485492,21383,6542.57,1955.45,37.72,9.76,51.62,131.27
2362,second,may,2071-05-08,64,80260,3946858,1855.95,6204,4210389,1924.53,6141,35572,181,19724,10486023,21396,6543.14,1956.26,37.75,9.77,51.64,131.34
2363,second,may,2071-05-15,64,79902,3947408,1857.29,6197,4211962,1924.33,6143,35591,181,19734,10485147,21411,6545.81,1957.67,37.77,9.77,51.66,131.39
2364,second,may,2071-05-22,64,80022,3946582,1858.83,6210,4212649,1924.29,6149,35602,181,19738,10489517,21415,6549.13,1958.6,37.8,9.77,51.7,131.46
2365,second,may,2071-05-29,64,80403,3947182,1857.99,6237,4214706,1924.49,6149,35614,182,19742,10492758,21422,6549.72,1959.54,37.8,9.77,51.71,131.47
2366,second,jun,2071-06-05,64,79960,3947973,1857.48,6266,4219734,1925.79,6154,35622,183,19754,10493738,21428,65548,1960.13,37.81,9.78,51.72,131.5
2367,second,jun,2071-06-12,64,80270,3949152,1858.94,6249,4221724,1926.68,6158,35640,184,19760,10496565,21437,6557.47,19601,37.79,9.78,51.76,131.58
2368,second,jun,2071-06-19,64,80413,3948586,1860.11,6255,4223352,1927.29,6164,35641,183,19766,10506056,21439,6561.19,1961.78,37.8,9.78,51.76,131.68
2369,second,jun,2071-06-26,64,80081,3952650,1860.31,6274,4224432,1928.26,6167,35617,184,19773,10509088,21451,6563.8,1962.92,37.8,9.79,51.77,131.72
2370,third,jul,2071-07-03,64,79832,3954246,1860.82,6291,4224822,1929.6,6169,35613,183,19779,10515446,21459,6566.92,1963.28,37.83,9.81,51.81,131.81
2371,third,jul,2071-07-10,64,79787,3956141,1861.36,6288,4225076,1931.31,6173,35621,183,19788,10518739,21473,6569.9,1964.62,37.88,9.81,51.83,131.85
2372,third,jul,2071-07-17,64,79791,3960577,1860.78,6296,4228799,1931.27,6176,35627,187,19802,10526007,21477,6573.58,1965.42,37.9,9.81,51.85,131.93
2373,third,jul,2071-07-24,64,79766,3964781,18625,6303,4229574,1931.65,6182,35644,187,19812,10532478,21484,6577.18,1966.41,37.91,9.82,51.85,131.96
2374,third,jul,2071-07-31,64,79639,3969309,18625,6296,4231118,1932.42,6185,35663,188,19821,10534492,21492,65796,1967.49,37.9,9.82,51.87,131.97
2375,third,aug,2071-08-07,64,79475,3971115,1862.31,6299,4232598,1933.86,6188,35662,188,19830,10539398,21498,6581.95,1968.63,37.89,9.85,51.9,131.99
2376,third,aug,2071-08-14,64,79444,3972841,1860.9,6301,4234271,1935.77,6192,35683,187,19843,10542107,21506,6585.1,1968.97,37.91,9.87,51.91,1327
2377,third,aug,2071-08-21,64,79525,3975135,1861.87,6312,4235597,1935.91,6194,35674,18.1,19863,10551676,21513,65864,1969.79,37.91,9.88,51.93,1329
2378,third,aug,2071-08-28,64,79768,3974657,1861.28,6306,4235714,1936.39,6193,35675,18.11,19871,10548806,21519,65882,19715,37.89,9.89,51.94,132.14
2379,third,sep,2071-09-04,64,79888,3979003,1861.3,6310,4239846,1937.5,6195,35685,18.14,19888,10557783,21525,6589.94,1971.71,37.91,9.88,52,132.17
2380,third,sep,2071-09-11,64,79896,3984263,1861.33,6313,4239211,1938.78,6199,35690,18.16,19891,10559703,21538,6591.39,1972.94,37.93,9.9,522,132.14
2381,third,sep,2071-09-18,64,79725,3985782,1861.87,6313,4240424,1938.3,6199,35693,18.17,19895,10561868,21546,6595.38,1973.95,37.92,9.89,524,132.21
2382,third,sep,2071-09-25,64,79934,3987826,1862.81,6331,4240389,1938.89,6201,35685,18.16,19911,10565874,21552,6599.93,1974.33,37.94,9.89,528,132.32
2383,fourth,oct,2071-10-02,64,79781,3989695,1863.88,6336,4242974,1939.8,6205,35708,18.16,19930,10567411,21562,6603.51,1975.35,37.94,9.91,529,132.34
2384,fourth,oct,2071-10-09,64,79526,3990700,1864.15,6344,4242961,1940.94,6207,35744,18.17,19936,10573141,21573,6606.56,1975.76,37.97,9.91,52.13,132.34
2385,fourth,oct,2071-10-16,64,79570,3989312,1864.26,6342,4240760,1941.88,6211,35746,18.15,19954,10578514,21580,6608.46,1976.63,37.98,9.91,52.15,132.4
2386,fourth,oct,2071-10-23,64,79887,3991145,1865.9,6336,4244185,1942.39,6215,35765,18.17,19960,10581168,21591,66138,1977.82,38,9.92,52.17,132.41
